tau,I2,b1,q_analytic,q_DP,diff,dispatch_analytic,dispatch_DP,q_circ,S,Cf,S_minus_Cf,N_profitable,m_c,retained_DP,retained_predicted
5.0,5,5,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,6,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,7,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,8,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,9,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,10,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,11,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,12,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,13,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,14,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,15,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,16,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,17,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,18,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,19,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,20,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,21,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,22,5,5,0,1,1,5,29.9967,8.0,21.9967,5,1,0,0
5.0,5,23,5,4,-1,1,1,5,29.9967,8.0,21.9967,5,1,1,0
5.0,5,24,5,4,-1,1,1,5,29.9967,8.0,21.9967,5,1,1,0
5.0,5,25,5,4,-1,1,1,5,29.9967,8.0,21.9967,5,1,1,0
5.0,5,26,5,0,-5,1,0,5,29.9967,8.0,21.9967,5,1,5,0
5.0,5,27,5,0,-5,1,0,5,29.9967,8.0,21.9967,5,1,5,0
5.0,5,28,5,0,-5,1,0,5,29.9967,8.0,21.9967,5,1,5,0
5.0,5,29,5,0,-5,1,0,5,29.9967,8.0,21.9967,5,1,5,0
5.0,5,30,5,0,-5,1,0,5,29.9967,8.0,21.9967,5,1,5,0
5.0,6,1,1,0,-1,1,0,1,12.9909,8.0,4.9909,6,1,6,5
5.0,6,2,2,0,-2,1,0,2,23.655,8.0,15.655,6,1,6,4
5.0,6,3,3,0,-3,1,0,3,31.9877,8.0,23.9877,6,1,6,3
5.0,6,4,4,4,0,1,1,4,37.9876,8.0,29.9876,6,1,2,2
5.0,6,5,5,5,0,1,1,5,41.6542,8.0,33.6542,6,1,1,1
5.0,6,6,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,7,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,8,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,9,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,10,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,11,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,12,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,13,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,14,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,15,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,16,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,17,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,18,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,19,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,20,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,21,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,22,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,23,6,6,0,1,1,6,42.9876,8.0,34.9876,6,1,0,0
5.0,6,24,6,5,-1,1,1,6,42.9876,8.0,34.9876,6,1,1,0
5.0,6,25,6,5,-1,1,1,6,42.9876,8.0,34.9876,6,1,1,0
5.0,6,26,6,5,-1,1,1,6,42.9876,8.0,34.9876,6,1,1,0
5.0,6,27,6,4,-2,1,1,6,42.9876,8.0,34.9876,6,1,2,0
5.0,6,28,6,0,-6,1,0,6,42.9876,8.0,34.9876,6,1,6,0
5.0,6,29,6,0,-6,1,0,6,42.9876,8.0,34.9876,6,1,6,0
5.0,6,30,6,0,-6,1,0,6,42.9876,8.0,34.9876,6,1,6,0
5.0,7,1,1,0,-1,1,0,1,15.3064,8.0,7.3064,7,1,7,6
5.0,7,2,2,0,-2,1,0,2,28.2973,8.0,20.2973,7,1,7,5
5.0,7,3,3,0,-3,1,0,3,38.9614,8.0,30.9614,7,1,7,4
5.0,7,4,4,4,0,1,1,4,47.2941,8.0,39.2941,7,1,3,3
5.0,7,5,5,5,0,1,1,5,53.294,8.0,45.294,7,1,2,2
5.0,7,6,6,6,0,1,1,6,56.9607,8.0,48.9607,7,1,1,1
5.0,7,7,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,8,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,9,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,10,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,11,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,12,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,13,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,14,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,15,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,16,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,17,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,18,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,19,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,20,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,21,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,22,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,23,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,24,7,7,0,1,1,7,58.294,8.0,50.294,7,1,0,0
5.0,7,25,7,6,-1,1,1,7,58.294,8.0,50.294,7,1,1,0
5.0,7,26,7,6,-1,1,1,7,58.294,8.0,50.294,7,1,1,0
5.0,7,27,7,6,-1,1,1,7,58.294,8.0,50.294,7,1,1,0
5.0,7,28,7,5,-2,1,1,7,58.294,8.0,50.294,7,1,2,0
5.0,7,29,7,5,-2,1,1,7,58.294,8.0,50.294,7,1,2,0
5.0,7,30,7,0,-7,1,0,7,58.294,8.0,50.294,7,1,7,0
5.0,8,1,1,0,-1,1,0,1,17.5977,8.0,9.5977,8,1,8,7
5.0,8,2,2,0,-2,1,0,2,32.9042,8.0,24.9042,8,1,8,6
5.0,8,3,3,3,0,1,1,3,45.895,8.0,37.895,8,1,5,5
5.0,8,4,4,4,0,1,1,4,56.5591,8.0,48.5591,8,1,4,4
5.0,8,5,5,5,0,1,1,5,64.8919,8.0,56.8919,8,1,3,3
5.0,8,6,6,6,0,1,1,6,70.8917,8.0,62.8917,8,1,2,2
5.0,8,7,7,7,0,1,1,7,74.5584,8.0,66.5584,8,1,1,1
5.0,8,8,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,9,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,10,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,11,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,12,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,13,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,14,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,15,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,16,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,17,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,18,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,19,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,20,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,21,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,22,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,23,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,24,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,25,8,8,0,1,1,8,75.8917,8.0,67.8917,8,1,0,0
5.0,8,26,8,7,-1,1,1,8,75.8917,8.0,67.8917,8,1,1,0
5.0,8,27,8,7,-1,1,1,8,75.8917,8.0,67.8917,8,1,1,0
5.0,8,28,8,7,-1,1,1,8,75.8917,8.0,67.8917,8,1,1,0
5.0,8,29,8,6,-2,1,1,8,75.8917,8.0,67.8917,8,1,2,0
5.0,8,30,8,6,-2,1,1,8,75.8917,8.0,67.8917,8,1,2,0
5.0,9,1,1,0,-1,1,0,1,19.8437,8.0,11.8437,9,1,9,8
5.0,9,2,2,0,-2,1,0,2,37.4414,8.0,29.4414,9,1,9,7
5.0,9,3,3,3,0,1,1,3,52.7479,8.0,44.7479,9,1,6,6
5.0,9,4,4,4,0,1,1,4,65.7387,8.0,57.7387,9,1,5,5
5.0,9,5,5,5,0,1,1,5,76.4028,8.0,68.4028,9,1,4,4
5.0,9,6,6,6,0,1,1,6,84.7356,8.0,76.7356,9,1,3,3
5.0,9,7,7,7,0,1,1,7,90.7354,8.0,82.7354,9,1,2,2
5.0,9,8,8,8,0,1,1,8,94.4021,8.0,86.4021,9,1,1,1
5.0,9,9,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,10,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,11,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,12,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,13,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,14,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,15,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,16,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,17,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,18,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,19,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,20,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,21,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,22,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,23,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,24,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,25,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,26,9,9,0,1,1,9,95.7354,8.0,87.7354,9,1,0,0
5.0,9,27,9,8,-1,1,1,9,95.7354,8.0,87.7354,9,1,1,0
5.0,9,28,9,8,-1,1,1,9,95.7354,8.0,87.7354,9,1,1,0
5.0,9,29,9,8,-1,1,1,9,95.7354,8.0,87.7354,9,1,1,0
5.0,9,30,9,7,-2,1,1,9,95.7354,8.0,87.7354,9,1,2,0
5.0,10,1,1,0,-1,1,0,1,22.014,8.0,14.014,10,1,10,9
5.0,10,2,2,0,-2,1,0,2,41.8577,8.0,33.8577,10,1,10,8
5.0,10,3,3,3,0,1,1,3,59.4555,8.0,51.4555,10,1,7,7
5.0,10,4,4,4,0,1,1,4,74.7619,8.0,66.7619,10,1,6,6
5.0,10,5,5,5,0,1,1,5,87.7528,8.0,79.7528,10,1,5,5
5.0,10,6,6,6,0,1,1,6,98.4169,8.0,90.4169,10,1,4,4
5.0,10,7,7,7,0,1,1,7,106.7496,8.0,98.7496,10,1,3,3
5.0,10,8,8,8,0,1,1,8,112.7495,8.0,104.7495,10,1,2,2
5.0,10,9,9,9,0,1,1,9,116.4161,8.0,108.4161,10,1,1,1
5.0,10,10,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,11,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,12,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,13,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,14,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,15,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,16,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,17,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,18,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,19,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,20,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,21,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,22,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,23,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,24,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,25,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,26,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,27,10,10,0,1,1,10,117.7495,8.0,109.7495,10,1,0,0
5.0,10,28,10,9,-1,1,1,10,117.7495,8.0,109.7495,10,1,1,0
5.0,10,29,10,9,-1,1,1,10,117.7495,8.0,109.7495,10,1,1,0
5.0,10,30,10,9,-1,1,1,10,117.7495,8.0,109.7495,10,1,1,0
5.0,11,1,1,0,-1,1,0,1,24.071,8.0,16.071,11,1,11,10
5.0,11,2,2,0,-2,1,0,2,46.085,8.0,38.085,11,1,11,9
5.0,11,3,3,3,0,1,1,3,65.9287,8.0,57.9287,11,1,8,8
5.0,11,4,4,4,0,1,1,4,83.5264,8.0,75.5264,11,1,7,7
5.0,11,5,5,5,0,1,1,5,98.8329,8.0,90.8329,11,1,6,6
5.0,11,6,6,6,0,1,1,6,111.8237,8.0,103.8237,11,1,5,5
5.0,11,7,7,7,0,1,1,7,122.4878,8.0,114.4878,11,1,4,4
5.0,11,8,8,8,0,1,1,8,130.8206,8.0,122.8206,11,1,3,3
5.0,11,9,9,9,0,1,1,9,136.8204,8.0,128.8204,11,1,2,2
5.0,11,10,10,10,0,1,1,10,140.4871,8.0,132.4871,11,1,1,1
5.0,11,11,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,12,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,13,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,14,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,15,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,16,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,17,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,18,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,19,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,20,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,21,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,22,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,23,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,24,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,25,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,26,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,27,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,28,11,11,0,1,1,11,141.8204,8.0,133.8204,11,1,0,0
5.0,11,29,11,10,-1,1,1,11,141.8204,8.0,133.8204,11,1,1,0
5.0,11,30,11,10,-1,1,1,11,141.8204,8.0,133.8204,11,1,1,0
5.0,12,1,1,0,-1,1,0,1,25.9732,8.0,17.9732,12,1,12,11
5.0,12,2,2,0,-2,1,0,2,50.0442,8.0,42.0442,12,1,12,10
5.0,12,3,3,3,0,1,1,3,72.0582,8.0,64.0582,12,1,9,9
5.0,12,4,4,4,0,1,1,4,91.9019,8.0,83.9019,12,1,8,8
5.0,12,5,5,5,0,1,1,5,109.4996,8.0,101.4996,12,1,7,7
5.0,12,6,6,6,0,1,1,6,124.8061,8.0,116.8061,12,1,6,6
5.0,12,7,7,7,0,1,1,7,137.7969,8.0,129.7969,12,1,5,5
5.0,12,8,8,8,0,1,1,8,148.461,8.0,140.461,12,1,4,4
5.0,12,9,9,9,0,1,1,9,156.7938,8.0,148.7938,12,1,3,3
5.0,12,10,10,10,0,1,1,10,162.7937,8.0,154.7937,12,1,2,2
5.0,12,11,11,11,0,1,1,11,166.4603,8.0,158.4603,12,1,1,1
5.0,12,12,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,13,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,14,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,15,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,16,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,17,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,18,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,19,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,20,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,21,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,22,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,23,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,24,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,25,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,26,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,27,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,28,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,29,12,12,0,1,1,12,167.7936,8.0,159.7936,12,1,0,0
5.0,12,30,12,11,-1,1,1,12,167.7936,8.0,159.7936,12,1,1,0
5.0,13,1,1,0,-1,1,0,1,27.6821,8.0,19.6821,13,1,13,12
5.0,13,2,2,0,-2,1,0,2,53.6553,8.0,45.6553,13,1,13,11
5.0,13,3,3,3,0,1,1,3,77.7263,8.0,69.7263,13,1,10,10
5.0,13,4,4,4,0,1,1,4,99.7403,8.0,91.7403,13,1,9,9
5.0,13,5,5,5,0,1,1,5,119.584,8.0,111.584,13,1,8,8
5.0,13,6,6,6,0,1,1,6,137.1818,8.0,129.1818,13,1,7,7
5.0,13,7,7,7,0,1,1,7,152.4882,8.0,144.4882,13,1,6,6
5.0,13,8,8,8,0,1,1,8,165.4791,8.0,157.4791,13,1,5,5
5.0,13,9,9,9,0,1,1,9,176.1431,8.0,168.1431,13,1,4,4
5.0,13,10,10,10,0,1,1,10,184.4759,8.0,176.4759,13,1,3,3
5.0,13,11,11,11,0,1,1,11,190.4758,8.0,182.4758,13,1,2,2
5.0,13,12,12,12,0,1,1,12,194.1424,8.0,186.1424,13,1,1,1
5.0,13,13,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,14,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,15,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,16,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,17,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,18,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,19,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,20,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,21,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,22,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,23,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,24,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,25,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,26,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,27,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,28,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,29,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,13,30,13,13,0,1,1,13,195.4758,8.0,187.4758,13,1,0,0
5.0,14,1,1,0,-1,1,0,1,29.1679,8.0,21.1679,14,1,14,13
5.0,14,2,2,0,-2,1,0,2,56.85,8.0,48.85,14,1,14,12
5.0,14,3,3,3,0,1,1,3,82.8233,8.0,74.8233,14,1,11,11
5.0,14,4,4,4,0,1,1,4,106.8942,8.0,98.8942,14,1,10,10
5.0,14,5,5,5,0,1,1,5,128.9083,8.0,120.9083,14,1,9,9
5.0,14,6,6,6,0,1,1,6,148.752,8.0,140.752,14,1,8,8
5.0,14,7,7,7,0,1,1,7,166.3497,8.0,158.3497,14,1,7,7
5.0,14,8,8,8,0,1,1,8,181.6561,8.0,173.6561,14,1,6,6
5.0,14,9,9,9,0,1,1,9,194.647,8.0,186.647,14,1,5,5
5.0,14,10,10,10,0,1,1,10,205.3111,8.0,197.3111,14,1,4,4
5.0,14,11,11,11,0,1,1,11,213.6438,8.0,205.6438,14,1,3,3
5.0,14,12,12,12,0,1,1,12,219.6437,8.0,211.6437,14,1,2,2
5.0,14,13,13,13,0,1,1,13,223.3104,8.0,215.3104,14,1,1,1
5.0,14,14,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,15,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,16,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,17,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,18,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,19,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,20,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,21,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,22,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,23,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,24,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,25,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,26,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,27,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,28,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,29,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,14,30,14,14,0,1,1,14,224.6437,8.0,216.6437,14,1,0,0
5.0,15,1,1,0,-1,1,0,1,30.4147,8.0,22.4147,15,1,15,14
5.0,15,2,2,0,-2,1,0,2,59.5827,8.0,51.5827,15,1,15,13
5.0,15,3,3,3,0,1,1,3,87.2648,8.0,79.2648,15,1,12,12
5.0,15,4,4,4,0,1,1,4,113.238,8.0,105.238,15,1,11,11
5.0,15,5,5,5,0,1,1,5,137.309,8.0,129.309,15,1,10,10
5.0,15,6,6,6,0,1,1,6,159.323,8.0,151.323,15,1,9,9
5.0,15,7,7,7,0,1,1,7,179.1667,8.0,171.1667,15,1,8,8
5.0,15,8,8,8,0,1,1,8,196.7644,8.0,188.7644,15,1,7,7
5.0,15,9,9,9,0,1,1,9,212.0709,8.0,204.0709,15,1,6,6
5.0,15,10,10,10,0,1,1,10,225.0617,8.0,217.0617,15,1,5,5
5.0,15,11,11,11,0,1,1,11,235.7258,8.0,227.7258,15,1,4,4
5.0,15,12,12,12,0,1,1,12,244.0585,8.0,236.0585,15,1,3,3
5.0,15,13,13,13,0,1,1,13,250.0584,8.0,242.0584,15,1,2,2
5.0,15,14,14,14,0,1,1,14,253.7251,8.0,245.7251,15,1,1,1
5.0,15,15,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,15,16,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,15,17,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,15,18,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,15,19,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,15,20,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,15,21,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,15,22,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,15,23,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,15,24,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,15,25,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,15,26,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,15,27,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,15,28,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,15,29,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,15,30,15,15,0,1,1,15,255.0584,8.0,247.0584,15,1,0,0
5.0,16,1,1,0,-1,1,0,1,31.4225,8.0,23.4225,16,1,16,15
5.0,16,2,2,0,-2,1,0,2,61.8373,8.0,53.8373,16,1,16,14
5.0,16,3,3,3,0,1,1,3,91.0052,8.0,83.0052,16,1,13,13
5.0,16,4,4,4,0,1,1,4,118.6873,8.0,110.6873,16,1,12,12
5.0,16,5,5,5,0,1,1,5,144.6605,8.0,136.6605,16,1,11,11
